"日期","AQI","AQI级别","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
2014-11-24,54,"良",35,57,17,0.8,47,74,52
2014-11-25,86,"良",64,92,16,0.7,48,83,124
2014-11-26,61,"良",44,62,11,0.8,23,64,45
2014-11-27,52,"良",33,53,9,0.8,37,62,30
2014-11-28,64,"良",46,61,11,0.9,60,29,70
2014-11-29,52,"良",36,51,10,0.9,42,36,28
2014-11-30,62,"良",44,62,14,1,47,43,94
2014-12-01,33,"优",22,33,7,1,28,34,16
2014-12-02,78,"良",58,83,17,0.9,19,47,139
2014-12-03,84,"良",62,78,18,1,62,36,127
2014-12-04,31,"优",22,18,4,0.8,25,46,24
2014-12-05,34,"优",21,34,10,0.3,19,64,12
2014-12-06,45,"优",27,45,11,0.3,22,71,15
2014-12-07,46,"优",27,46,11,0.3,27,64,11
2014-12-08,52,"良",33,54,13,0.4,32,58,18
2014-12-09,51,"良",36,46,8,0.4,19,54,15
2014-12-10,38,"优",24,38,6,0.5,32,48,2
2014-12-11,60,"良",43,69,14,0.6,42,42,54
2014-12-12,56,"良",36,63,12,0.8,33,53,42
2014-12-13,79,"良",55,108,14,0.6,22,82,84
2014-12-14,64,"良",39,78,12,0.7,27,79,15
2014-12-15,71,"良",51,90,21,0.8,60,46,30
2014-12-16,74,"良",54,93,18,0.7,43,68,107
2014-12-17,60,"良",38,70,15,0.5,22,69,44
2014-12-18,53,"良",28,57,9,0.5,24,63,10
2014-12-19,62,"良",44,63,14,0.7,61,51,25
2014-12-20,48,"优",34,48,11,0.5,29,75,27
2014-12-21,62,"良",45,70,16,0.6,29,81,49
2014-12-22,77,"良",57,81,18,0.7,26,85,53
2014-12-23,67,"良",48,79,25,0.6,55,64,13
2014-12-24,96,"良",72,103,32,0.8,60,78,65
2014-12-25,80,"良",59,78,15,0.6,44,72,59
2014-12-26,63,"良",45,58,10,0.5,30,59,46
2014-12-27,41,"优",29,37,5,0.5,36,51,11
2014-12-28,54,"良",38,58,14,0.6,43,43,20
2014-12-29,46,"优",32,45,11,0.6,36,69,5
2014-12-30,61,"良",44,68,19,0.6,47,79,19
2014-12-31,76,"良",56,86,22,0.7,62,71,149
2015-01-01,91,"良",68,111,19,0.8,23,78,248
2015-01-02,56,"良",37,61,13,0.6,22,68,51
2015-01-03,52,"良",33,53,13,0.5,36,67,19
2015-01-04,72,"良",52,78,14,0.7,57,72,46
2015-01-05,105,"轻度污染",79,114,19,0.9,89,41,148
2015-01-06,124,"轻度污染",94,121,16,1,54,64,282
2015-01-07,71,"良",52,68,9,0.9,25,64,151
2015-01-08,51,"良",34,51,12,0.9,21,70,34
2015-01-09,60,"良",43,64,12,0.7,24,74,52
2015-01-10,64,"良",47,78,18,0.7,39,77,63
2015-01-11,64,"良",46,72,12,0.7,29,62,92
2015-01-12,54,"良",29,58,7,0.6,15,73,85
2015-01-13,30,"优",15,18,5,0.5,37,59,18
2015-01-14,24,"优",17,22,9,0.6,36,46,4
2015-01-15,29,"优",18,26,6,0.5,25,57,4
2015-01-16,54,"良",38,59,15,0.6,42,68,35
2015-01-17,79,"良",58,83,11,0.7,35,54,126
2015-01-18,79,"良",58,81,11,0.8,42,68,107
2015-01-19,91,"良",68,106,16,0.8,45,91,176
2015-01-20,66,"良",45,82,13,0.6,41,80,64
2015-01-21,91,"良",67,108,22,0.8,63,81,155
