"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2016-06-23",78,"良",25,65,7,0.6,23,133,293
"2016-06-24",63,"良",26,64,7,0.6,26,115,240
"2016-06-25",67,"良",27,62,6,0.6,24,120,243
"2016-06-26",45,"优",21,44,5,0.6,24,89,89
"2016-06-27",51,"良",21,52,6,0.7,28,98,124
"2016-06-28",40,"优",19,40,6,0.7,22,57,78
"2016-06-29",41,"优",14,41,6,0.6,20,63,102
"2016-06-30",36,"优",11,32,6,0.6,24,72,86
"2016-07-01",46,"优",14,46,6,0.6,21,77,164
"2016-07-02",47,"优",15,47,7,0.5,18,84,142
"2016-07-03",47,"优",17,47,7,0.6,19,81,143
"2016-07-04",42,"优",14,42,7,0.6,17,76,128
"2016-07-05",41,"优",13,38,7,0.6,17,82,110
"2016-07-06",23,"优",6,23,5,0.5,8,44,13
"2016-07-07",24,"优",7,20,5,0.5,9,47,12
"2016-07-08",20,"优",5,20,5,0.5,9,38,8
"2016-07-09",27,"优",5,14,4,0.5,8,54,34
"2016-07-10",38,"优",13,31,5,0.5,16,76,60
"2016-07-11",35,"优",15,31,5,0.6,19,69,40
"2016-07-12",31,"优",13,30,6,0.5,20,62,28
"2016-07-13",36,"优",14,34,5,0.5,17,72,62
"2016-07-14",41,"优",17,41,5,0.5,20,68,96
"2016-07-15",47,"优",16,47,5,0.5,19,77,140
"2016-07-16",55,"良",25,55,5,0.5,23,105,169
