"日期","AQI","质量等级","PM2.5","PM10","SO2","CO","NO2","O3_8h","排名"
"2016-06-01",108,"轻度污染",37,73,6,0.7,42,168,330
"2016-06-02",156,"中度污染",53,88,9,0.8,51,221,361
"2016-06-03",160,"中度污染",82,125,21,1.2,61,225,364
"2016-06-04",179,"中度污染",87,127,16,0.9,38,244,364
"2016-06-05",161,"中度污染",71,98,14,0.9,38,226,363
"2016-06-06",189,"中度污染",87,119,7,0.9,32,254,367
"2016-06-07",127,"轻度污染",60,0,2,0.8,25,189,354
"2016-06-08",170,"中度污染",129,129,3,1.2,36,223,366
"2016-06-09",153,"中度污染",106,140,7,1,33,218,357
"2016-06-10",123,"轻度污染",52,32,2,0.6,20,185,346
"2016-06-11",64,"良",12,30,2,0.4,25,116,206
"2016-06-12",146,"轻度污染",71,100,7,1,33,210,360
"2016-06-13",96,"良",47,0,2,0.6,28,155,286
"2016-06-14",50,"优",35,44,2,0.6,26,95,93
"2016-06-15",92,"良",19,40,2,0.5,30,150,335
"2016-06-16",90,"良",26,59,2,0.6,47,148,226
"2016-06-17",59,"良",24,56,2,0.6,47,103,121
"2016-06-18",145,"轻度污染",42,72,4,0.7,44,209,342
"2016-06-19",149,"轻度污染",65,98,5,0.8,39,213,349
"2016-06-20",166,"中度污染",85,101,5,1,28,231,364
"2016-06-21",175,"中度污染",85,89,2,0.9,30,240,366
"2016-06-22",150,"轻度污染",56,85,2,0.7,32,214,354
"2016-06-23",117,"轻度污染",76,102,6,1.1,38,178,357
"2016-06-24",70,"良",13,30,2,0.6,30,123,272
"2016-06-25",59,"良",18,38,2,0.4,32,110,201
